gen_str,cif,model_name,spacegroup_number,relaxed_energy,relaxed_cif,e_above_hull,actual_spacegroup
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Zn1
Spacegroup: P1
abc: 2.81 2.81 3.76
angles: 119.00 119.48 90.00
Sites (2)
Al 0.264 0.265 0.276 1a
Zn 0.818 0.823 0.726 1a","# generated using pymatgen
data_AlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.81000000
_cell_length_b   2.81000000
_cell_length_c   3.76000000
_cell_angle_alpha   119.00000000
_cell_angle_beta   119.48000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlZn
_chemical_formula_sum   'Al1 Zn1'
_cell_volume   21.46639217
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.26400000  0.26500000  0.27600000  1
  Zn  Zn1  1  0.81800000  0.82300000  0.72600000  1
",7b,1,-4.939018249511719,"# generated using pymatgen
data_AlZn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.84540475
_cell_length_b   2.81357265
_cell_length_c   3.99104698
_cell_angle_alpha   92.45599038
_cell_angle_beta   90.46474426
_cell_angle_gamma   89.88588928
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlZn
_chemical_formula_sum   'Al1 Zn1'
_cell_volume   31.92089333
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.29737404  0.29794622  0.24942309  1
  Zn  Zn1  1  0.78462596  0.79005377  0.75257691  1
",0.0331505952441406,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4
Spacegroup: P1
abc: 3.28 3.28 11.38
angles: 74.33 74.24 60.78
Sites (4)
Al 0.003 0.002 0.749 1a
Al 0.500 0.502 0.251 1a
Al 0.500 0.500 0.750 1a
Al 0.999 0.998 0.251 1a","# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.28000000
_cell_length_b   3.28000000
_cell_length_c   11.38000000
_cell_angle_alpha   74.33000000
_cell_angle_beta   74.24000000
_cell_angle_gamma   60.78000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   101.44734433
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00300000  0.00200000  0.74900000  1
  Al  Al1  1  0.50000000  0.50200000  0.25100000  1
  Al  Al2  1  0.50000000  0.50000000  0.75000000  1
  Al  Al3  1  0.99900000  0.99800000  0.25100000  1
",7b,1,-14.96799373626709,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.02724832
_cell_length_b   4.02463436
_cell_length_c   5.72259433
_cell_angle_alpha   90.01245973
_cell_angle_beta   45.14289759
_cell_angle_gamma   89.96672724
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   65.74958363
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00225573  -0.00015924  0.74857226  1
  Al  Al1  1  0.49862114  0.50113742  0.25204419  1
  Al  Al2  1  0.50262601  0.49985054  0.74816895  1
  Al  Al3  1  0.99849712  1.00117127  0.25221459  1
",0.0035773959332274,12
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4C4
Spacegroup: P1
abc: 2.85 3.10 9.84
angles: 90.37 90.57 90.09
Sites (8)
Al 0.501 0.500 0.117 1a
Al 0.498 0.500 0.617 1a
Al 0.499 0.500 0.882 1a
Al 0.501 0.500 0.383 1a
C 0.000 0.001 0.249 1a
C 0.001 0.998 0.500 1a
C 0.002 0.001 0.750 1a
C 0.998 0.998 0.000 1a","# generated using pymatgen
data_AlC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85000000
_cell_length_b   3.10000000
_cell_length_c   9.84000000
_cell_angle_alpha   90.37000000
_cell_angle_beta   90.57000000
_cell_angle_gamma   90.09000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlC
_chemical_formula_sum   'Al4 C4'
_cell_volume   86.93016914
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.50100000  0.50000000  0.11700000  1
  Al  Al1  1  0.49800000  0.50000000  0.61700000  1
  Al  Al2  1  0.49900000  0.50000000  0.88200000  1
  Al  Al3  1  0.50100000  0.50000000  0.38300000  1
  C  C4  1  0.00000000  0.00100000  0.24900000  1
  C  C5  1  0.00100000  0.99800000  0.50000000  1
  C  C6  1  0.00200000  0.00100000  0.75000000  1
  C  C7  1  0.99800000  0.99800000  0.00000000  1
",7b,1,-49.61238861083984,"# generated using pymatgen
data_AlC
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.20933439
_cell_length_b   3.20397486
_cell_length_c   13.42190203
_cell_angle_alpha   126.53426572
_cell_angle_beta   126.37731998
_cell_angle_gamma   60.53558474
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlC
_chemical_formula_sum   'Al4 C4'
_cell_volume   87.20373528
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.36309349  0.35073747  0.12636294  1
  Al  Al1  1  0.52146952  0.52128562  0.62492872  1
  Al  Al2  1  0.53222779  0.55010166  0.83890852  1
  Al  Al3  1  0.50322351  0.50178378  0.41119635  1
  C  C4  1  1.14895633  0.13926500  0.19974072  1
  C  C5  1  -0.02935051  0.97051347  0.49131050  1
  C  C6  1  0.06278170  0.07935680  0.75747629  1
  C  C7  1  0.89759814  0.88495623  0.04807598  1
",0.3654371027075207,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4
Spacegroup: P1
abc: 3.24 3.26 12.73
angles: 88.54 88.29 62.75
Sites (4)
Al 0.135 0.139 0.248 1a
Al 0.367 0.364 0.748 1a
Al 0.367 0.364 0.248 1a
Al 0.632 0.636 0.748 1a","# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.24000000
_cell_length_b   3.26000000
_cell_length_c   12.73000000
_cell_angle_alpha   88.54000000
_cell_angle_beta   88.29000000
_cell_angle_gamma   62.75000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   119.47287215
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.13500000  0.13900000  0.24800000  1
  Al  Al1  1  0.36700000  0.36400000  0.74800000  1
  Al  Al2  1  0.36700000  0.36400000  0.24800000  1
  Al  Al3  1  0.63200000  0.63600000  0.74800000  1
",7b,1,-11.882330894470217,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.72231345
_cell_length_b   5.01107912
_cell_length_c   12.73046731
_cell_angle_alpha   88.38506602
_cell_angle_beta   88.53830987
_cell_angle_gamma   74.37828767
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   167.15507252
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.11532616  0.01982011  0.24799999  1
  Al  Al1  1  0.36411882  0.26831117  0.74800000  1
  Al  Al2  1  0.38667384  0.48317989  0.24800001  1
  Al  Al3  1  0.63488117  0.73168883  0.74800000  1
",0.7749931063824458,11
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In4Te4
Spacegroup: P1
abc: 4.69 4.82 17.84
angles: 94.67 94.13 94.75
Sites (8)
In 0.898 0.917 0.777 1a
In 0.119 0.117 0.059 1a
In 0.412 0.406 0.596 1a
In 0.579 0.582 0.372 1a
Te 0.350 0.277 0.365 1a
Te 0.650 0.724 0.636 1a
Te 0.160 0.683 0.202 1a
Te 0.852 0.338 0.807 1a","# generated using pymatgen
data_InTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.69000000
_cell_length_b   4.82000000
_cell_length_c   17.84000000
_cell_angle_alpha   94.67000000
_cell_angle_beta   94.13000000
_cell_angle_gamma   94.75000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InTe
_chemical_formula_sum   'In4 Te4'
_cell_volume   399.30677341
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.89800000  0.91700000  0.77700000  1
  In  In1  1  0.11900000  0.11700000  0.05900000  1
  In  In2  1  0.41200000  0.40600000  0.59600000  1
  In  In3  1  0.57900000  0.58200000  0.37200000  1
  Te  Te4  1  0.35000000  0.27700000  0.36500000  1
  Te  Te5  1  0.65000000  0.72400000  0.63600000  1
  Te  Te6  1  0.16000000  0.68300000  0.20200000  1
  Te  Te7  1  0.85200000  0.33800000  0.80700000  1
",7b,1,-25.34883499145508,"# generated using pymatgen
data_InTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32886012
_cell_length_b   4.38184728
_cell_length_c   14.80465636
_cell_angle_alpha   98.25821061
_cell_angle_beta   83.28958593
_cell_angle_gamma   90.04345541
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InTe
_chemical_formula_sum   'In4 Te4'
_cell_volume   275.96829402
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.72092033  0.92787272  0.82673042  1
  In  In1  1  0.40385932  0.04680802  0.04513153  1
  In  In2  1  0.32799372  0.32054899  0.60958073  1
  In  In3  1  0.39204341  0.66349133  0.28995291  1
  Te  Te4  1  0.22109473  0.21794080  0.40455545  1
  Te  Te5  1  0.81748796  0.82772945  0.62038866  1
  Te  Te6  1  -0.06452238  0.59942684  0.15756885  1
  Te  Te7  1  1.20112294  0.44018183  0.86009145  1
",0.2787390210681146,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al1Ni1
Spacegroup: P1
abc: 2.71 2.71 4.23
angles: 73.00 73.03 60.92
Sites (2)
Al 0.499 0.498 0.994 1a
Ni 0.998 0.998 0.493 1a","# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.71000000
_cell_length_b   2.71000000
_cell_length_c   4.23000000
_cell_angle_alpha   73.00000000
_cell_angle_beta   73.03000000
_cell_angle_gamma   60.92000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al1 Ni1'
_cell_volume   25.54289065
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.49900000  0.49800000  0.99400000  1
  Ni  Ni1  1  0.99800000  0.99800000  0.49300000  1
",7b,1,-10.356094360351562,"# generated using pymatgen
data_AlNi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.71483586
_cell_length_b   2.71464062
_cell_length_c   4.18443964
_cell_angle_alpha   71.96804436
_cell_angle_beta   71.97429690
_cell_angle_gamma   60.70785907
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlNi
_chemical_formula_sum   'Al1 Ni1'
_cell_volume   25.10597474
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.49875366  0.49807859  0.99349336  1
  Ni  Ni1  1  0.99824634  0.99792141  0.49350664  1
",0.2436490698242188,12
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In1Pt1
Spacegroup: P1
abc: 4.04 4.04 4.04
angles: 89.95 89.99 89.98
Sites (2)
In 0.500 0.501 0.500 1a
Pt 0.000 0.000 0.000 1a","# generated using pymatgen
data_InPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.04000000
_cell_length_b   4.04000000
_cell_length_c   4.04000000
_cell_angle_alpha   89.95000000
_cell_angle_beta   89.99000000
_cell_angle_gamma   89.98000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPt
_chemical_formula_sum   'In1 Pt1'
_cell_volume   65.93923387
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.50000000  0.50100000  0.50000000  1
  Pt  Pt1  1  0.00000000  0.00000000  0.00000000  1
",7b,1,-9.55573844909668,"# generated using pymatgen
data_InPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.31187577
_cell_length_b   3.31188132
_cell_length_c   3.31187850
_cell_angle_alpha   89.92782955
_cell_angle_beta   89.98547203
_cell_angle_gamma   89.97152305
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InPt
_chemical_formula_sum   'In1 Pt1'
_cell_volume   36.32643568
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  In  In0  1  0.50000028  0.50114337  0.50000073  1
  Pt  Pt1  1  -0.00000028  -0.00014337  -0.00000073  1
",0.1050702504516607,221
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al4
Spacegroup: P1
abc: 3.62 3.62 9.91
angles: 94.08 93.53 119.40
Sites (4)
Al 0.393 0.385 0.075 1a
Al 0.897 0.868 0.752 1a
Al 0.297 0.670 0.430 1a
Al 0.811 0.231 0.117 1a","# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.62000000
_cell_length_b   3.62000000
_cell_length_c   9.91000000
_cell_angle_alpha   94.08000000
_cell_angle_beta   93.53000000
_cell_angle_gamma   119.40000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   112.15515267
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.39300000  0.38500000  0.07500000  1
  Al  Al1  1  0.89700000  0.86800000  0.75200000  1
  Al  Al2  1  0.29700000  0.67000000  0.43000000  1
  Al  Al3  1  0.81100000  0.23100000  0.11700000  1
",7b,1,-14.900525093078612,"# generated using pymatgen
data_Al
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.85671018
_cell_length_b   2.84683957
_cell_length_c   9.42632321
_cell_angle_alpha   90.06057104
_cell_angle_beta   90.25548322
_cell_angle_gamma   120.29949923
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al
_chemical_formula_sum   Al4
_cell_volume   66.18750716
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.35173674  0.50065716  -0.03123001  1
  Al  Al1  1  1.00259253  0.86539311  0.71879729  1
  Al  Al2  1  0.34741271  0.58189383  0.46842517  1
  Al  Al3  1  0.69625800  0.20605592  0.21800756  1
",0.020444556730347,1
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 In2Au6
Spacegroup: P1
abc: 4.16 5.48 7.04
angles: 89.20 89.49 88.37
Sites (8)
In 0.284 0.945 0.679 1a
In 0.782 0.044 0.333 1a
Au 0.895 0.417 0.883 1a
Au 0.395 0.585 0.112 1a
Au 0.904 0.715 0.608 1a
Au 0.414 0.290 0.400 1a
Au 0.575 0.294 0.094 1a
Au 0.075 0.703 0.398 1a","# generated using pymatgen
data_InAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16000000
_cell_length_b   5.48000000
_cell_length_c   7.04000000
_cell_angle_alpha   89.20000000
_cell_angle_beta   89.49000000
_cell_angle_gamma   88.37000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InAu3
_chemical_formula_sum   'In2 Au6'
_cell_volume   160.40308769
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.89500000  0.41700000  0.88300000  1
  Au  Au1  1  0.39500000  0.58500000  0.11200000  1
  Au  Au2  1  0.90400000  0.71500000  0.60800000  1
  Au  Au3  1  0.41400000  0.29000000  0.40000000  1
  Au  Au4  1  0.57500000  0.29400000  0.09400000  1
  Au  Au5  1  0.07500000  0.70300000  0.39800000  1
  In  In6  1  0.28400000  0.94500000  0.67900000  1
  In  In7  1  0.78200000  0.04400000  0.33300000  1
",7b,1,-25.9220027923584,"# generated using pymatgen
data_InAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95612410
_cell_length_b   5.84840519
_cell_length_c   7.41821164
_cell_angle_alpha   90.66551668
_cell_angle_beta   76.92507226
_cell_angle_gamma   95.32761571
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InAu3
_chemical_formula_sum   'In2 Au6'
_cell_volume   166.45561806
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  1.10663643  0.44971588  0.86656858  1
  Au  Au1  1  0.60889974  0.76836410  0.02794400  1
  Au  Au2  1  0.76791586  0.68456879  0.62969011  1
  Au  Au3  1  0.31340669  0.31409134  0.49693835  1
  Au  Au4  1  0.47225490  0.22979979  0.09872662  1
  Au  Au5  1  -0.02676851  0.54793882  0.26031677  1
  In  In6  1  0.24414146  0.98952310  0.78717874  1
  In  In7  1  0.83751339  0.00899820  0.33963684  1
",0.0243524947052002,2
"Below is a description of a bulk material. The spacegroup number is 1. Generate a description of the lengths and angles of the lattice vectors and then the element type and coordinates for each atom within the lattice:
 Al2Si2
Spacegroup: P1
abc: 3.86 4.32 4.46
angles: 88.21 72.24 62.53
Sites (4)
Al 0.372 0.679 0.166 1a
Al 0.817 0.875 0.861 1a
Si 0.691 0.212 0.664 1a
Si 0.157 0.364 0.373 1a","# generated using pymatgen
data_AlSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86000000
_cell_length_b   4.32000000
_cell_length_c   4.46000000
_cell_angle_alpha   88.21000000
_cell_angle_beta   72.24000000
_cell_angle_gamma   62.53000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlSi
_chemical_formula_sum   'Al2 Si2'
_cell_volume   62.31186117
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.37200000  0.67900000  0.16600000  1
  Al  Al1  1  0.81700000  0.87500000  0.86100000  1
  Si  Si2  1  0.69100000  0.21200000  0.66400000  1
  Si  Si3  1  0.15700000  0.36400000  0.37300000  1
",7b,1,-17.462953567504883,"# generated using pymatgen
data_AlSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.83530015
_cell_length_b   5.29066281
_cell_length_c   4.02210189
_cell_angle_alpha   101.96932584
_cell_angle_beta   90.08956895
_cell_angle_gamma   45.30818926
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlSi
_chemical_formula_sum   'Al2 Si2'
_cell_volume   69.99932842
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.39641810  0.70528029  0.22358992  1
  Al  Al1  1  0.83601132  0.79847735  0.92295854  1
  Si  Si2  1  0.66796203  0.27450748  0.59338283  1
  Si  Si3  1  0.13660853  0.35173487  0.32406875  1
",0.2197085381237791,1
